,Unnamed: 0,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
2622,2622,117.30446,0,9.0968,198.45341,153.14134,151.00799,50.48215999999999,54.64083,0,220.16719,261.35412,233.37953,88.84709,155.84529999999998,140.47345,150.1195,117.50396,164.03043000000002,209.78538,55.89231000000001
2623,2623,117.76406,0,5.37687,150.719,161.37192,146.0884,43.32119,53.75143,0,170.54231,182.7708,210.43438,90.09311,155.38868,139.30955,144.63434999999998,101.60165,119.45337,198.35225,43.21639
2624,2624,118.1028,0,5.83349,143.51035,166.50964,148.16231,39.5506,53.75143,0,163.57835999999998,172.50777999999997,214.6678,89.42159000000001,155.85424,139.4391,144.84627,104.5893,114.18908,190.58425,40.12601
2625,2625,118.4326,0,4.94111,153.32594,162.16430000000005,147.11654,37.83331,53.97527,0,159.02134999999998,163.01305,215.69594,89.07391000000001,155.37974,140.22552,143.59726999999998,119.00039,118.65205,196.64688,41.03329
2626,2626,118.44452,0,5.38581,144.65935000000002,153.59175,144.93965,38.98802,54.31401,0,161.06844,159.36928,215.13634,88.85305,154.9261,139.99274,143.26449,107.46155,113.62352,182.92469000000003,40.35879
2627,2627,118.55942,0,4.6907,151.51436,149.36751999999998,144.60389,40.57278,54.63785,0,162.78300000000002,152.73811,212.05788,87.93683,155.85101,139.87511,143.71838,108.71626,124.60301,197.77204,40.58561
2628,2628,118.66836,0,4.68797,150.38026,146.27416,143.68171,43.42119,54.64679,0,165.98232,152.62023,207.9339,87.38319,155.83611,139.99572,144.06904,104.12051,132.82465,195.15914,40.35581
2629,2629,119.23963,0,4.80585,169.21310000000005,148.44832,145.39925,44.22847,55.00018,0,163.24259999999998,155.8342,207.69814,87.61001,154.81392999999997,139.66294,143.16474,100.70654,127.67824,177.66338,39.20085
2630,2630,119.13367,0,5.050050000000001,140.43512,144.66854,143.55787,49.36296,55.662760000000006,0,165.4108,157.53683999999998,207.12066,87.13849000000002,155.16161,139.43339,144.06308,113.85398,122.99143,206.01454,40.45879000000001
2631,2631,119.01281,0,6.29607,158.69619,136.53473,138.29928999999998,56.303070000000005,55.89554,0,176.3662,162.78647999999998,202.7932,87.70405,151.37016,138.39929,144.9942,95.89266,118.98781,191.14658000000003,41.60779
2632,2632,119.57539,0,7.43017,170.45017999999996,142.91524,138.96187,78.54665,56.12832,0,207.97173,173.63864999999998,208.84987,90.10478,150.78076,138.62015,153.10715,87.86779000000001,121.15005,254.12643,42.96871
2633,2633,121.96718,0,40.85738,307.33821,180.53133,141.79836,136.29316999999998,63.8998,0,308.96858,238.02578,262.74393,102.19453,156.38676999999998,151.09036,214.98022,110.80673,169.51583,375.55785,82.06062
2634,2634,131.09635,0,84.56847,474.94908,223.62065,159.42068999999998,187.04594000000003,56.71474,0,385.08652000000006,442.68672,311.11385,109.61485,164.39674000000002,181.1382,233.13533,138.36253,381.78422,417.60388,132.20172
2635,2635,123.67578,0,58.92143,436.47364,191.96719,155.30217,163.45336,55.34215,0,368.76542,478.94612,319.0119,92.38788,156.28379,160.85065,206.14368,103.73384,346.97366,362.2402100000001,114.73899
2636,2636,120.14666,0,37.49705,390.8773799999999,193.28225,153.3819,139.6131,54.08718999999999,0,340.93668999999994,422.33293,300.89851,90.10776,153.43214999999998,148.94898,186.46184,97.12651,306.41487,360.65247,97.15242
2637,2637,120.13772,0,26.5265,392.40088,202.75885,159.08493,141.3068,53.74547,0,332.81778,381.49896,292.68879000000004,90.22564,151.37016,146.66017,180.9526,92.2248,313.75953,357.13254000000006,94.08588
2638,2638,120.14666,0,25.4775,403.80396,191.42274,156.57202999999998,139.50143,54.19911,0,331.00322000000006,389.5893900000001,290.85337000000004,89.97796,155.49761999999998,146.75396,170.39993,91.19393,334.08879999999994,363.97563,99.80679
2639,2639,119.46645,0,15.53186,405.96024,178.2753,156.56905,144.38824,54.76467,0,328.70820000000003,393.2661900000001,289.60735,91.91636,152.71295,147.08674,169.95200000000003,83.99397000000002,341.87493,367.87329,105.72496999999998
2640,2640,119.13069,0,11.87915,442.35945,187.10149,162.28102,137.99283,55.227,0,324.60781,380.66916,285.26226,93.52769,151.22818999999998,144.57085999999998,178.19798,82.73032,336.65559,368.054,105.50411
2641,2641,118.88624,0,16.094189999999998,446.5807,193.40261,163.07638,135.91569,55.77468,0,321.63854,386.16946,286.4053,90.66438,155.00797,147.07457,178.07091000000003,85.71449000000001,348.20362,373.98683,105.05047
2642,2642,118.45644,0,13.92624,451.51519,197.30325,163.65684,136.03059,55.89852,0,322.55451,383.88636,288.34072000000003,90.32564,152.03844999999998,146.62689,179.21395,81.36046000000002,347.30826,371.69801999999993,107.781
2643,2643,118.55023,0,15.858429999999998,449.78896,192.83134,160.57267000000002,135.91271,56.00448,0,326.30747,390.5175300000001,288.81497,91.11181,152.26228999999998,152.01229,176.34741000000002,84.22079000000001,343.53742,371.45928,108.01378
2644,2644,118.22664,0,14.40372,445.66746,201.54561,161.48591,138.08389,56.231300000000005,0,328.37244000000004,391.42183,291.4157,90.77009,153.64704999999998,149.7354,172.34702,84.32377000000001,341.11558,363.6878,110.73264
2645,2645,117.76406,0,13.38477,430.69354,173.27929999999998,157.73319999999998,85.08676,55.55978,0,316.39213,381.14664,293.36006,91.11479,154.69306999999998,148.44119999999998,168.66450999999998,93.7036,330.02144,259.50562,100.33957
2646,2646,117.30446,0,9.0968,198.45341,153.14134,151.00799,50.48215999999999,54.64083,0,220.16719,261.35412,233.37953,88.84709,155.84529999999998,140.47345,150.1195,117.50396,164.03043000000002,209.78538,55.89231000000001
2647,2647,117.76406,0,5.37687,150.719,161.37192,146.0884,43.32119,53.75143,0,170.54231,182.7708,210.43438,90.09311,155.38868,139.30955,144.63434999999998,101.60165,119.45337,198.35225,43.21639
2648,2648,118.1028,0,5.83349,143.51035,166.50964,148.16231,39.5506,53.75143,0,163.57835999999998,172.50777999999997,214.6678,89.42159000000001,155.85424,139.4391,144.84627,104.5893,114.18908,190.58425,40.12601
2649,2649,118.4326,0,4.94111,153.32594,162.16430000000005,147.11654,37.83331,53.97527,0,159.02134999999998,163.01305,215.69594,89.07391000000001,155.37974,140.22552,143.59726999999998,119.00039,118.65205,196.64688,41.03329
2650,2650,118.44452,0,5.38581,144.65935000000002,153.59175,144.93965,38.98802,54.31401,0,161.06844,159.36928,215.13634,88.85305,154.9261,139.99274,143.26449,107.46155,113.62352,182.92469000000003,40.35879
2651,2651,118.55942,0,4.6907,151.51436,149.36751999999998,144.60389,40.57278,54.63785,0,162.78300000000002,152.73811,212.05788,87.93683,155.85101,139.87511,143.71838,108.71626,124.60301,197.77204,40.58561
2652,2652,118.66836,0,4.68797,150.38026,146.27416,143.68171,43.42119,54.64679,0,165.98232,152.62023,207.9339,87.38319,155.83611,139.99572,144.06904,104.12051,132.82465,195.15914,40.35581
2653,2653,119.23963,0,4.80585,169.21310000000005,148.44832,145.39925,44.22847,55.00018,0,163.24259999999998,155.8342,207.69814,87.61001,154.81392999999997,139.66294,143.16474,100.70654,127.67824,177.66338,39.20085
2654,2654,119.13367,0,5.050050000000001,140.43512,144.66854,143.55787,49.36296,55.662760000000006,0,165.4108,157.53683999999998,207.12066,87.13849000000002,155.16161,139.43339,144.06308,113.85398,122.99143,206.01454,40.45879000000001
2655,2655,119.01281,0,6.29607,158.69619,136.53473,138.29928999999998,56.303070000000005,55.89554,0,176.3662,162.78647999999998,202.7932,87.70405,151.37016,138.39929,144.9942,95.89266,118.98781,191.14658000000003,41.60779
2656,2656,119.57539,0,7.43017,170.45017999999996,142.91524,138.96187,78.54665,56.12832,0,207.97173,173.63864999999998,208.84987,90.10478,150.78076,138.62015,153.10715,87.86779000000001,121.15005,254.12643,42.96871
2657,2657,121.96718,0,40.85738,307.33821,180.53133,141.79836,136.29316999999998,63.8998,0,308.96858,238.02578,262.74393,102.19453,156.38676999999998,151.09036,214.98022,110.80673,169.51583,375.55785,82.06062
2658,2658,131.09635,0,84.56847,474.94908,223.62065,159.42068999999998,187.04594000000003,56.71474,0,385.08652000000006,442.68672,311.11385,109.61485,164.39674000000002,181.1382,233.13533,138.36253,381.78422,417.60388,132.20172
2659,2659,123.67578,0,58.92143,436.47364,191.96719,155.30217,163.45336,55.34215,0,368.76542,478.94612,319.0119,92.38788,156.28379,160.85065,206.14368,103.73384,346.97366,362.2402100000001,114.73899
2660,2660,120.14666,0,37.49705,390.8773799999999,193.28225,153.3819,139.6131,54.08718999999999,0,340.93668999999994,422.33293,300.89851,90.10776,153.43214999999998,148.94898,186.46184,97.12651,306.41487,360.65247,97.15242
2661,2661,120.13772,0,26.5265,392.40088,202.75885,159.08493,141.3068,53.74547,0,332.81778,381.49896,292.68879000000004,90.22564,151.37016,146.66017,180.9526,92.2248,313.75953,357.13254000000006,94.08588
2662,2662,120.14666,0,25.4775,403.80396,191.42274,156.57202999999998,139.50143,54.19911,0,331.00322000000006,389.5893900000001,290.85337000000004,89.97796,155.49761999999998,146.75396,170.39993,91.19393,334.08879999999994,363.97563,99.80679
2663,2663,119.46645,0,15.53186,405.96024,178.2753,156.56905,144.38824,54.76467,0,328.70820000000003,393.2661900000001,289.60735,91.91636,152.71295,147.08674,169.95200000000003,83.99397000000002,341.87493,367.87329,105.72496999999998
2664,2664,119.13069,0,11.87915,442.35945,187.10149,162.28102,137.99283,55.227,0,324.60781,380.66916,285.26226,93.52769,151.22818999999998,144.57085999999998,178.19798,82.73032,336.65559,368.054,105.50411
2665,2665,118.88624,0,16.094189999999998,446.5807,193.40261,163.07638,135.91569,55.77468,0,321.63854,386.16946,286.4053,90.66438,155.00797,147.07457,178.07091000000003,85.71449000000001,348.20362,373.98683,105.05047
2666,2666,118.45644,0,13.92624,451.51519,197.30325,163.65684,136.03059,55.89852,0,322.55451,383.88636,288.34072000000003,90.32564,152.03844999999998,146.62689,179.21395,81.36046000000002,347.30826,371.69801999999993,107.781
2667,2667,118.55023,0,15.858429999999998,449.78896,192.83134,160.57267000000002,135.91271,56.00448,0,326.30747,390.5175300000001,288.81497,91.11181,152.26228999999998,152.01229,176.34741000000002,84.22079000000001,343.53742,371.45928,108.01378
2668,2668,118.22664,0,14.40372,445.66746,201.54561,161.48591,138.08389,56.231300000000005,0,328.37244000000004,391.42183,291.4157,90.77009,153.64704999999998,149.7354,172.34702,84.32377000000001,341.11558,363.6878,110.73264
2669,2669,117.76406,0,13.38477,430.69354,173.27929999999998,157.73319999999998,85.08676,55.55978,0,316.39213,381.14664,293.36006,91.11479,154.69306999999998,148.44119999999998,168.66450999999998,93.7036,330.02144,259.50562,100.33957
2670,2670,117.30446,0,9.0968,198.45341,153.14134,151.00799,50.48215999999999,54.64083,0,220.16719,261.35412,233.37953,88.84709,155.84529999999998,140.47345,150.1195,117.50396,164.03043000000002,209.78538,55.89231000000001
2671,2671,117.76406,0,5.37687,150.719,161.37192,146.0884,43.32119,53.75143,0,170.54231,182.7708,210.43438,90.09311,155.38868,139.30955,144.63434999999998,101.60165,119.45337,198.35225,43.21639
2672,2672,118.1028,0,5.83349,143.51035,166.50964,148.16231,39.5506,53.75143,0,163.57835999999998,172.50777999999997,214.6678,89.42159000000001,155.85424,139.4391,144.84627,104.5893,114.18908,190.58425,40.12601
2673,2673,118.4326,0,4.94111,153.32594,162.16430000000005,147.11654,37.83331,53.97527,0,159.02134999999998,163.01305,215.69594,89.07391000000001,155.37974,140.22552,143.59726999999998,119.00039,118.65205,196.64688,41.03329
2674,2674,118.44452,0,5.38581,144.65935000000002,153.59175,144.93965,38.98802,54.31401,0,161.06844,159.36928,215.13634,88.85305,154.9261,139.99274,143.26449,107.46155,113.62352,182.92469000000003,40.35879
2675,2675,118.55942,0,4.6907,151.51436,149.36751999999998,144.60389,40.57278,54.63785,0,162.78300000000002,152.73811,212.05788,87.93683,155.85101,139.87511,143.71838,108.71626,124.60301,197.77204,40.58561
2676,2676,118.66836,0,4.68797,150.38026,146.27416,143.68171,43.42119,54.64679,0,165.98232,152.62023,207.9339,87.38319,155.83611,139.99572,144.06904,104.12051,132.82465,195.15914,40.35581
2677,2677,119.23963,0,4.80585,169.21310000000005,148.44832,145.39925,44.22847,55.00018,0,163.24259999999998,155.8342,207.69814,87.61001,154.81392999999997,139.66294,143.16474,100.70654,127.67824,177.66338,39.20085
2678,2678,119.13367,0,5.050050000000001,140.43512,144.66854,143.55787,49.36296,55.662760000000006,0,165.4108,157.53683999999998,207.12066,87.13849000000002,155.16161,139.43339,144.06308,113.85398,122.99143,206.01454,40.45879000000001
2679,2679,119.01281,0,6.29607,158.69619,136.53473,138.29928999999998,56.303070000000005,55.89554,0,176.3662,162.78647999999998,202.7932,87.70405,151.37016,138.39929,144.9942,95.89266,118.98781,191.14658000000003,41.60779
2680,2680,119.57539,0,7.43017,170.45017999999996,142.91524,138.96187,78.54665,56.12832,0,207.97173,173.63864999999998,208.84987,90.10478,150.78076,138.62015,153.10715,87.86779000000001,121.15005,254.12643,42.96871
2681,2681,121.96718,0,40.85738,307.33821,180.53133,141.79836,136.29316999999998,63.8998,0,308.96858,238.02578,262.74393,102.19453,156.38676999999998,151.09036,214.98022,110.80673,169.51583,375.55785,82.06062
2682,2682,131.09635,0,84.56847,474.94908,223.62065,159.42068999999998,187.04594000000003,56.71474,0,385.08652000000006,442.68672,311.11385,109.61485,164.39674000000002,181.1382,233.13533,138.36253,381.78422,417.60388,132.20172
2683,2683,123.67578,0,58.92143,436.47364,191.96719,155.30217,163.45336,55.34215,0,368.76542,478.94612,319.0119,92.38788,156.28379,160.85065,206.14368,103.73384,346.97366,362.2402100000001,114.73899
2684,2684,120.14666,0,37.49705,390.8773799999999,193.28225,153.3819,139.6131,54.08718999999999,0,340.93668999999994,422.33293,300.89851,90.10776,153.43214999999998,148.94898,186.46184,97.12651,306.41487,360.65247,97.15242
2685,2685,120.13772,0,26.5265,392.40088,202.75885,159.08493,141.3068,53.74547,0,332.81778,381.49896,292.68879000000004,90.22564,151.37016,146.66017,180.9526,92.2248,313.75953,357.13254000000006,94.08588
2686,2686,120.14666,0,25.4775,403.80396,191.42274,156.57202999999998,139.50143,54.19911,0,331.00322000000006,389.5893900000001,290.85337000000004,89.97796,155.49761999999998,146.75396,170.39993,91.19393,334.08879999999994,363.97563,99.80679
2687,2687,119.46645,0,15.53186,405.96024,178.2753,156.56905,144.38824,54.76467,0,328.70820000000003,393.2661900000001,289.60735,91.91636,152.71295,147.08674,169.95200000000003,83.99397000000002,341.87493,367.87329,105.72496999999998
2688,2688,119.13069,0,11.87915,442.35945,187.10149,162.28102,137.99283,55.227,0,324.60781,380.66916,285.26226,93.52769,151.22818999999998,144.57085999999998,178.19798,82.73032,336.65559,368.054,105.50411
2689,2689,118.88624,0,16.094189999999998,446.5807,193.40261,163.07638,135.91569,55.77468,0,321.63854,386.16946,286.4053,90.66438,155.00797,147.07457,178.07091000000003,85.71449000000001,348.20362,373.98683,105.05047
2690,2690,118.45644,0,13.92624,451.51519,197.30325,163.65684,136.03059,55.89852,0,322.55451,383.88636,288.34072000000003,90.32564,152.03844999999998,146.62689,179.21395,81.36046000000002,347.30826,371.69801999999993,107.781
2691,2691,118.55023,0,15.858429999999998,449.78896,192.83134,160.57267000000002,135.91271,56.00448,0,326.30747,390.5175300000001,288.81497,91.11181,152.26228999999998,152.01229,176.34741000000002,84.22079000000001,343.53742,371.45928,108.01378
2692,2692,118.22664,0,14.40372,445.66746,201.54561,161.48591,138.08389,56.231300000000005,0,328.37244000000004,391.42183,291.4157,90.77009,153.64704999999998,149.7354,172.34702,84.32377000000001,341.11558,363.6878,110.73264
2693,2693,117.76406,0,13.38477,430.69354,173.27929999999998,157.73319999999998,85.08676,55.55978,0,316.39213,381.14664,293.36006,91.11479,154.69306999999998,148.44119999999998,168.66450999999998,93.7036,330.02144,259.50562,100.33957
2694,2694,117.30446,0,9.0968,198.45341,153.14134,151.00799,50.48215999999999,54.64083,0,220.16719,261.35412,233.37953,88.84709,155.84529999999998,140.47345,150.1195,117.50396,164.03043000000002,209.78538,55.89231000000001
2695,2695,117.76406,0,5.37687,150.719,161.37192,146.0884,43.32119,53.75143,0,170.54231,182.7708,210.43438,90.09311,155.38868,139.30955,144.63434999999998,101.60165,119.45337,198.35225,43.21639
2696,2696,118.1028,0,5.83349,143.51035,166.50964,148.16231,39.5506,53.75143,0,163.57835999999998,172.50777999999997,214.6678,89.42159000000001,155.85424,139.4391,144.84627,104.5893,114.18908,190.58425,40.12601
2697,2697,118.4326,0,4.94111,153.32594,162.16430000000005,147.11654,37.83331,53.97527,0,159.02134999999998,163.01305,215.69594,89.07391000000001,155.37974,140.22552,143.59726999999998,119.00039,118.65205,196.64688,41.03329
2698,2698,118.44452,0,5.38581,144.65935000000002,153.59175,144.93965,38.98802,54.31401,0,161.06844,159.36928,215.13634,88.85305,154.9261,139.99274,143.26449,107.46155,113.62352,182.92469000000003,40.35879
2699,2699,118.55942,0,4.6907,151.51436,149.36751999999998,144.60389,40.57278,54.63785,0,162.78300000000002,152.73811,212.05788,87.93683,155.85101,139.87511,143.71838,108.71626,124.60301,197.77204,40.58561
2700,2700,118.66836,0,4.68797,150.38026,146.27416,143.68171,43.42119,54.64679,0,165.98232,152.62023,207.9339,87.38319,155.83611,139.99572,144.06904,104.12051,132.82465,195.15914,40.35581
2701,2701,119.23963,0,4.80585,169.21310000000005,148.44832,145.39925,44.22847,55.00018,0,163.24259999999998,155.8342,207.69814,87.61001,154.81392999999997,139.66294,143.16474,100.70654,127.67824,177.66338,39.20085
2702,2702,119.13367,0,5.050050000000001,140.43512,144.66854,143.55787,49.36296,55.662760000000006,0,165.4108,157.53683999999998,207.12066,87.13849000000002,155.16161,139.43339,144.06308,113.85398,122.99143,206.01454,40.45879000000001
2703,2703,119.01281,0,6.29607,158.69619,136.53473,138.29928999999998,56.303070000000005,55.89554,0,176.3662,162.78647999999998,202.7932,87.70405,151.37016,138.39929,144.9942,95.89266,118.98781,191.14658000000003,41.60779
